stock,date,gap,high
롯데칠성우,2020-07-21,29.8387,80500
디에스케이,2020-10-13,29.8682,8870
콤텍시스템,2020-10-06,29.8701,2000
케이에스피,2020-06-03,29.878,2130
유아이엘,2020-06-25,29.9728,4770
알리코제약,2020-07-24,30.0083,15601
두산인프라코어,2020-09-28,30.0863,10550
핌스,2020-09-18,30.1493,21800
KT서브마린,2020-09-07,30.1616,7250
에이트원,2020-05-20,30.2564,7620
조흥,2020-11-30,30.3207,223500
텔코웨어,2020-04-17,30.4348,15000
화인베스틸,2020-06-08,30.4781,3275
천일고속,2020-12-02,30.4878,85600
머큐리,2020-07-14,30.547,12650
동아에스티,2020-08-06,30.7229,108500
한국공항,2020-05-08,30.7506,54000
NHN한국사이버결제,2020-08-31,30.7546,70346
대상홀딩스,2020-08-26,30.8081,12950
금호산업,2020-11-17,30.8511,12300
텔레필드,2020-05-27,30.855,5280
동국산업,2020-09-07,30.8908,4555
아이엘사이언스,2020-08-14,30.898,4300
포메탈,2020-06-19,30.9417,5840
삼진제약,2020-08-06,30.9717,32350
대모,2020-06-03,30.9788,6490
브랜드엑스코퍼레이션,2020-08-28,31.0502,14350
하이트진로2우B,2020-06-15,31.1111,26550
대덕,2020-05-21,31.1594,9050
HSD엔진,2020-12-14,31.2102,10300
에스티큐브,2020-06-17,31.25,13650
아이비김영,2020-06-26,31.2865,2245
배럴,2020-05-08,31.3725,13400
코위버,2020-05-08,31.4406,12500
신원,2020-05-26,31.5113,2045
한국주철관,2020-05-20,31.5205,11850
두산우,2020-06-18,31.5245,50900
성광벤드,2020-06-03,31.6147,9700
제낙스,2020-03-27,31.6614,21000
ITX-AI,2020-10-13,31.6759,3575
메디톡스,2020-09-03,31.801,262943
한국전자인증,2020-05-26,31.8373,9400
NICE평가정보,2020-12-28,31.8872,30400
와이즈버즈,2020-06-22,31.9209,2335
인화정공,2020-12-14,32.1212,8720
THE E&M,2020-12-01,32.1429,1480
SGC에너지,2020-09-21,32.3944,51700
에스엔유,2020-10-20,32.5062,5340
누리텔레콤,2020-09-18,32.6174,9880
오션브릿지,2020-07-09,32.6531,22750
이지케어텍,2020-09-08,32.7027,24550
미투온,2020-08-14,32.8058,9230
풀무원,2020-07-14,32.8446,22650
아모레G우,2020-07-03,32.8736,28900
푸른기술,2020-04-23,32.8778,14683
삼화왕관,2020-06-03,32.9815,50400
DSR,2020-10-13,33.0357,7450
앱코,2020-12-09,33.0784,34800
우리이앤엘,2020-12-29,33.0798,1750
LS ELECTRIC,2020-09-07,33.1092,79200
고려산업,2020-08-26,33.1742,5580
삼성물산우B,2020-10-27,33.1878,152500
더존비즈온,2020-09-08,33.3333,136000
창해에탄올,2020-04-29,33.3333,17400
제노레이,2020-08-14,33.5025,13150
케이엠더블유,2020-09-08,33.5821,89500
유수홀딩스,2020-05-28,33.6364,7350
상상인,2020-05-28,33.6923,8690
대구백화점,2020-11-25,33.7272,12450
한창산업,2020-10-07,33.7838,9900
휴젤,2020-10-23,33.8175,230300
한솔홈데코,2020-11-09,33.8384,2650
필옵틱스,2020-09-18,33.8403,17600
지스마트글로벌,2020-03-23,33.871,830
삼영엠텍,2020-09-08,33.8798,7350
에스엠,2020-09-08,33.9404,40450
램테크놀러지,2020-06-05,33.9506,8680
아이씨케이,2020-09-01,33.995,5400
파인텍,2020-06-08,34.0206,1950
파이오링크,2020-10-05,34.0909,17700
오픈베이스,2020-05-11,34.0984,4090
JW홀딩스,2020-09-11,34.0996,7000
에스에이티,2020-10-13,34.1414,3320
이엠네트웍스,2020-05-11,34.1912,10950
메타바이오메드,2020-09-15,34.2967,3485
풍국주정,2020-07-01,34.321,27200
케이피티유,2020-08-13,34.3284,10800
조광피혁,2020-06-19,34.4123,78900
젬백스링크,2020-06-10,34.4371,2030
전파기지국,2020-05-25,34.4828,6240
차바이오텍,2020-06-02,34.596,26650
에스코넥,2020-10-16,34.6067,2995
KG모빌리언스,2020-06-23,34.6341,13800
보라티알,2020-12-17,34.6405,20600
상상인증권,2020-05-08,34.6847,1495
티와이홀딩스,2020-09-22,34.7368,32000
콜마비앤에이치,2020-08-25,34.7505,72900
NHN,2020-05-14,34.7765,96500
한진중공업홀딩스,2020-09-15,34.7995,5210
다믈멀티미디어,2020-12-29,34.8684,4100
고려제약,2020-05-27,35.0427,15800
자연과환경,2020-03-31,35.1916,1940
한국정보통신,2020-05-21,35.3066,12800
코스온,2020-05-07,35.3493,6490
대보마그네틱,2020-09-01,35.4136,46650
현대에너지솔루션,2020-09-07,35.4136,46650
한국기업평가,2020-12-28,35.4286,118500
KC그린홀딩스,2020-12-17,35.6347,6090
사조씨푸드,2020-10-23,35.6784,8100
효성오앤비,2020-08-10,35.6968,11100
파나진,2020-08-10,35.6994,6500
올릭스,2020-12-03,35.7063,61000
흥구석유,2020-04-09,35.7341,9800
아이디스홀딩스,2020-09-18,35.9073,17600
현대리바트,2020-07-15,35.9281,22700
대호에이엘,2020-04-23,35.9684,3440
지엔씨에너지,2020-09-11,35.9932,8010
강원,2020-03-27,36.0,3400
평화산업,2020-06-11,36.036,1510
켐트로스,2020-08-12,36.0759,8600
광림,2020-11-19,36.0856,2225
현대약품,2020-12-23,36.1386,11000
알엔투테크놀로지,2020-07-13,36.3128,24400
웹스,2020-07-21,36.3184,2740
COWON,2020-04-08,36.3636,3900
TBH글로벌,2020-06-04,36.3897,2380
코엔텍,2020-06-05,36.4149,12100
포인트엔지니어링,2020-05-28,36.5443,4465
에이디테크놀로지,2020-08-04,36.5949,34900
KCI,2020-08-25,36.6594,12600
동성제약,2020-07-24,36.9048,17250
레고켐바이오,2020-12-30,36.9287,74900
한국화장품,2020-05-20,36.9919,16850
동원시스템즈우,2020-09-14,37.0607,42900
이노와이어리스,2020-09-08,37.0656,71000
영흥,2020-11-17,37.069,1590
크라운해태홀딩스우,2020-10-23,37.1025,19400
웰바이오텍,2020-08-10,37.1528,3950
아이앤씨,2020-08-21,37.156,5980
한국화장품제조,2020-08-13,37.2253,49950
센코,2020-11-26,37.2951,33500
케이엔더블유,2020-10-30,37.3556,10700
코데즈컴바인,2020-06-22,37.4257,3470
S&K폴리텍,2020-06-04,37.4525,7230
에쎈테크,2020-03-31,37.5,1760
신풍제지,2020-12-07,37.5676,5090
제이엔케이히터,2020-09-07,37.5796,10800
MH에탄올,2020-04-29,37.6639,11550
해태제과식품,2020-04-02,37.7246,11500
나이스디앤비,2020-08-06,37.8074,13450
에이치엘비제약,2020-09-10,37.8205,21500
빙그레,2020-04-02,37.8425,80500
비츠로셀,2020-07-30,37.8738,20750
한진,2020-11-16,37.8753,59700
에이치엘사이언스,2020-07-03,37.993,58854
대원,2020-10-15,38.0597,12950
셀트리온,2020-12-07,38.0627,396240
유비쿼스,2020-12-07,38.2418,31450
진양폴리,2020-11-10,38.2436,4880
부산산업,2020-04-20,38.247,173500
포시에스,2020-09-16,38.3543,9920
젠큐릭스,2020-06-25,38.539,27500
메지온,2020-08-26,38.6431,235000
녹원씨엔아이,2020-08-10,38.6482,8000
다우데이타,2020-07-31,38.6719,17750
코아시아옵틱스,2020-06-22,38.6861,570
아이쓰리시스템,2020-05-13,38.6946,29750
에스티팜,2020-12-08,38.7135,118600
바이오솔루션,2020-12-04,38.7156,37800
대유플러스,2020-09-15,38.7214,1150
유한양행우,2020-06-09,38.806,83006
테고사이언스,2020-09-03,38.806,37200
코스맥스엔비티,2020-09-03,38.8221,11550
전진바이오팜,2020-10-21,38.8889,17500
