stock,date,gap,high
티와이홀딩스,2020-09-22,15.3153,32000
바이오로그디바이스,2021-05-26,15.3216,4930
일신석재,2020-06-05,15.3509,2630
에이팩트,2021-01-06,15.3623,7960
인선이엔티,2021-04-14,15.3846,15000
한국주철관,2021-05-11,15.4229,11600
CJ대한통운,2021-02-04,15.4303,194500
백금T&A,2021-05-25,15.4791,4700
알에스오토메이션,2021-01-25,15.5,11550
심텍,2021-04-19,15.5022,26450
한화,2021-01-26,15.5146,37600
삼성물산우B,2021-04-26,15.5556,156000
한미글로벌,2021-04-23,15.625,14800
팬오션,2021-05-07,15.6342,7840
SIMPAC,2021-04-30,15.6431,4990
네오오토,2021-03-25,15.6463,10200
인크로스,2021-03-29,15.6648,63500
텔레칩스,2021-05-07,15.6658,22150
세하,2021-05-03,15.6818,2545
유에스티,2021-01-11,15.7421,7720
서울반도체,2021-01-11,15.7761,22750
에이치케이,2021-05-20,15.7773,2495
선익시스템,2021-05-28,15.7783,27150
메타바이오메드,2020-09-15,15.7807,3485
KCC,2021-05-12,15.8218,377000
유화증권우,2020-09-17,15.8645,3250
레이크머티리얼즈,2021-04-26,15.8879,4340
삼성바이오로직스,2021-05-14,15.8924,948000
디지아이,2021-04-27,15.8951,3755
우리조명,2021-04-13,15.8956,4885
스튜디오드래곤,2021-01-21,15.8974,113000
유안타증권우,2021-04-08,15.9046,5830
삼일,2021-05-04,15.9675,4285
예선테크,2021-02-05,16.0156,2970
케이씨에스,2021-03-19,16.0338,11000
타이거일렉,2020-12-03,16.0656,17700
국일신동,2021-02-24,16.0696,5670
태원물산,2021-05-10,16.0714,5850
현대에이치티,2021-03-10,16.0804,11550
엠케이전자,2021-02-17,16.087,13350
푸드웰,2020-12-16,16.1049,9300
세방우,2021-02-02,16.144,10000
나노,2021-04-13,16.156,2085
핸디소프트,2021-04-29,16.1943,5740
KBI메탈,2021-02-15,16.1943,2870
삼정펄프,2021-05-11,16.2311,42250
아이에스동서,2021-04-29,16.2479,69400
삼화왕관,2020-06-03,16.263,50400
영풍정밀,2021-04-29,16.2915,10850
엔텔스,2021-02-17,16.3043,9095
이화산업,2021-03-30,16.307,24250
이월드,2020-07-03,16.3085,4600
영보화학,2021-05-10,16.3347,5840
삼진제약,2020-08-06,16.3669,32350
남양유업,2021-05-31,16.378,739000
효성첨단소재,2021-04-20,16.3804,440500
젬백스지오,2021-04-08,16.3842,1030
포시에스,2020-09-16,16.4319,9920
이글루시큐리티,2021-05-07,16.4706,8910
무림P&P,2021-05-12,16.4815,6290
셀루메드,2021-05-26,16.5652,9570
SJM홀딩스,2021-05-04,16.5966,5550
에코프로비엠,2021-01-11,16.6098,205000
삼양사,2020-08-13,16.6159,76500
대원강업,2021-02-05,16.6292,5190
현대제철,2021-05-11,16.6667,63000
대상우,2021-05-10,16.6667,25550
팬젠,2021-02-08,16.6667,12950
영신금속,2021-05-06,16.699,6010
카프로,2021-05-10,16.7199,5480
비엠티,2021-02-23,16.7286,15700
아이텍,2021-05-21,16.7488,11850
방림,2021-05-17,16.8242,3090
미래나노텍,2021-05-14,16.8662,5370
파나진,2021-05-11,16.8696,6720
KPX케미칼,2021-04-27,16.8929,77500
대창단조,2021-05-07,16.9045,10650
아즈텍WB,2021-04-21,16.9154,3525
솔루스첨단소재,2021-01-25,16.9169,58400
디지틀조선,2020-08-14,16.9385,4660
휘닉스소재,2021-03-30,16.9884,1515
