,종목명,현재가,전일비,등락률,액면가,거래량,거래대금,전일거래량,시가,고가,저가,매수호가,매도호가,매수총잔량,매도총잔량,상장주식수,시가총액,매출액,자산총계,부채총계,영업이익,당기순이익,주당순이익,보통주배당금,매출액증가율,영업이익증가율,외국인비율,PER,ROE,ROA,PBR,유보율
1407,KBSTAR 글로벌데이터센터리츠나스닥(합성),"12,695",110,+0.87%,0,"3,604",45,"3,036","12,760","12,760","12,600","12,685","12,695",555,"8,681",800,102,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1408,신한 인버스 WTI원유 선물 ETN(H),"5,075",20,+0.40%,0,488,2,"2,203","5,055","5,080","5,055","5,070","5,085","46,857","59,575","2,000",102,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1409,KINDEX 레버리지,"10,115",45,+0.45%,0,"8,232",82,"8,693","10,040","10,145","9,945","10,115","10,120","37,649","19,557","1,000",101,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.36,N/A,N/A,N/A,N/A,N/A
1410,SOL 미국S&P500ESG,"10,115",35,+0.35%,0,"122,657","1,240","49,493","10,085","10,135","10,075","10,110","10,115","129,462","167,162","1,000",101,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1411,KBSTAR Fn K-뉴딜디지털플러스,"12,640",90,+0.72%,0,805,10,92,"12,525","12,640","12,525","12,590","12,640","54,655","54,940",800,101,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1412,TRUE 엔선물 ETN B,"10,095",0,0.00%,0,1,0,436,"10,095","10,095","10,095","10,070","10,075",379,"25,000","1,000",101,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1413,KINDEX 모닝스타싱가포르리츠채권혼합,"10,095",30,-0.30%,0,29,0,0,"10,125","10,125","10,095","10,090","10,190","7,667","7,531","1,000",101,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1414,신한 인버스 은 선물 ETN(H),"5,010",130,+2.66%,0,"7,882",39,"11,123","5,015","5,040","5,010","5,010","5,015","55,218","59,066","2,000",100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1415,TRUE 금 선물 ETN,"10,005",125,-1.23%,0,264,2,35,"10,005","10,015","10,000","10,010","10,015",850,"150,000","1,000",100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1416,삼성 인버스 2X 금 선물 ETN(H),"9,975",235,+2.41%,0,"10,431",104,"4,124","10,075","10,075","9,970","9,975","9,980","45,087","100,103","1,000",100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1417,대신 2X 철광석 선물 ETN(H),"9,975","1,020",-9.28%,0,"22,762",222,"20,710","9,710","10,430","9,395","9,975","9,980","17,597","100,086","1,000",100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1418,TRUE 인버스 2X S&P500 선물 ETN(H),"1,985",5,+0.25%,0,"3,754",7,"4,209","1,985","1,990","1,975","1,975","1,985","252,010","502,113","5,000",99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1419,메리츠 금 선물 ETN(H),"9,870",0,0.00%,0,0,0,"1,001","9,870","9,870","9,870","9,705","9,710","1,005","30,000","1,000",99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1420,신한 USD K200 선물 바이셀 ETN,"4,920",75,+1.55%,0,421,2,228,"4,895","4,920","4,895","4,870","4,880","9,925","9,796","2,000",98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1421,메리츠 국채30년 ETN,"9,770",65,-0.66%,0,222,2,50,"9,810","9,810","9,770","9,790","9,795",817,"60,050","1,000",98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1422,KODEX Fn웹툰&드라마,"8,870",25,+0.28%,0,"11,244",99,"18,227","8,875","8,875","8,775","8,855","8,870","18,353","21,114","1,100",98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1423,TRUE 레버리지 엔선물 ETN B,"9,745",45,-0.46%,0,3,0,133,"9,790","9,790","9,745","9,725","9,735","1,590","130,000","1,000",97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1424,TIGER 이머징마켓MSCI레버리지(합성 H),"13,900",60,+0.43%,0,"1,064",14,955,"13,840","13,900","13,725","13,830","13,900","45,017","45,004",700,97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1425,삼성 금 선물 ETN(H),"9,730",165,-1.67%,0,801,7,0,"9,740","9,740","9,730","9,760","9,765","1,086","100,000","1,000",97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1426,ARIRANG 코스피,"32,280",190,+0.59%,0,"2,282",73,425,"32,180","32,280","32,030","32,190","32,280","38,582","39,503",300,97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1427,KBSTAR 5대그룹주,"8,030",0,0.00%,0,"3,339",26,"8,719","8,020","8,035","7,975","8,015","8,030","36,143","44,989","1,200",96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1428,TRUE 인버스 엔선물 ETN B,"9,635",5,-0.05%,0,50,0,0,"9,630","9,635","9,630","9,665","9,670","1,137","10,000","1,000",96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1429,삼성 KRX 2차전지 K-뉴딜 ETN,"9,625",65,-0.67%,0,"8,612",82,"2,518","9,665","9,665","9,560","9,640","9,655","7,366","80,003","1,000",96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1430,신한 인버스 달러인덱스 선물 ETN(H),"9,595",25,-0.26%,0,31,0,0,"9,595","9,595","9,595","9,590","9,600",200,"39,969","1,000",96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1431,HANARO Fn친환경에너지,"10,660",50,-0.47%,0,"9,879",105,"16,469","10,730","10,730","10,625","10,650","10,660","19,474","19,148",900,96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1432,대원전선우,"3,660",55,-1.48%,500,"26,853",98,"7,085","3,675","3,675","3,650","3,660","3,670","6,986","2,074","2,621",96,N/A,N/A,N/A,N/A,N/A,-8,N/A,N/A,N/A,0.74,-457.50,N/A,N/A,3.20,N/A
1433,KODEX 혁신기술테마액티브,"13,700",50,+0.37%,0,"1,329",18,252,"13,650","13,700","13,520","13,640","13,700","18,934","15,451",700,96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1434,KODEX MSCI Korea,"19,145",95,+0.50%,0,108,2,63,"19,120","19,185","19,040","19,145","19,150","15,327","15,108",500,96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.01,N/A,N/A,N/A,N/A,N/A
1435,하나 KRX BBIG K-뉴딜 ETN,"9,565",15,-0.16%,0,4,0,22,"9,570","9,570","9,510","9,505","9,575","1,001","4,000","1,000",96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1436,메리츠 레버리지 국채30년 ETN,"9,545",105,-1.09%,0,181,1,40,"9,610","9,610","9,545","9,575","9,585",309,"60,000","1,000",95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1437,삼성 S&P500 VIX S/T 선물 ETN(H) C,"9,530",190,-1.95%,0,"33,927",323,"37,232","9,660","9,685","9,485","9,505","9,530","98,087","88,513","1,000",95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1438,KINDEX Fn성장소비주도주,"7,925",0,0.00%,0,954,7,"3,177","7,905","7,965","7,890","7,925","7,940","13,163","13,201","1,200",95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1439,KB 레버리지 금 선물 ETN(H),"19,015",610,-3.11%,0,13,0,1,"18,910","19,015","18,910","19,000","19,005",116,"74,987",500,95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1440,KINDEX 스마트밸류,"15,720",25,+0.16%,0,20,0,20,"15,620","15,720","15,620","15,675","15,740","15,055","15,054",600,94,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1441,현대비앤지스틸우,"85,700",700,+0.82%,"5,000",653,55,235,"84,900","85,800","84,700","85,100","85,700",166,363,110,94,N/A,N/A,N/A,N/A,N/A,"3,561",N/A,N/A,N/A,0.57,24.07,N/A,N/A,2.81,N/A
1442,TRUE 인버스 유로선물 ETN B,"9,390",0,0.00%,0,0,0,0,"9,390","9,390","9,390","9,375","9,395",100,"5,000","1,000",94,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1443,노루홀딩스우,"50,600","2,500",+5.20%,500,"8,397",424,"5,398","51,900","51,900","49,500","50,600","50,700",642,"1,565",185,94,N/A,N/A,N/A,N/A,N/A,"1,008",N/A,N/A,N/A,0.25,50.20,N/A,N/A,1.44,N/A
1444,TIGER 코스닥150IT,"16,730",165,+1.00%,0,"19,464",322,"6,030","16,470","16,730","16,415","16,730","16,755","20,132","27,847",560,94,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1445,KINDEX 스마트퀄리티,"18,630",40,+0.22%,0,20,0,20,"18,525","18,630","18,525","18,570","18,660","10,108","10,000",500,93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1446,KINDEX 일본TOPIX인버스(합성 H),"4,040",25,-0.62%,0,"24,932",100,"34,778","4,090","4,090","4,025","4,035","4,040","15,216","54,984","2,300",93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1447,KODEX 경기소비재,"13,215",140,-1.05%,0,"4,163",55,"1,874","13,290","13,295","13,205","13,240","13,260","35,539","45,214",700,92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1448,삼성 은 선물 ETN(H),"9,250",290,-3.04%,0,22,0,0,"9,245","9,250","9,245","9,245","9,255",100,"60,000","1,000",92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1449,KODEX 200 중소형,"15,415",80,-0.52%,0,"12,624",194,"5,072","15,480","15,480","15,350","15,395","15,415","24,805","31,595",600,92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1450,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,"9,245",5,-0.05%,0,"39,393",362,"15,920","9,270","9,300","9,015","9,225","9,245","18,517","80,421","1,000",92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1451,ARIRANG KS밸류가중TR,"16,805",135,+0.81%,0,225,3,"1,424","16,695","16,805","16,670","16,740","16,805","20,054","14,983",550,92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1452,메리츠 레버리지 KRX300 선물 ETN,"9,235",50,+0.54%,0,"40,002",367,"41,972","9,190","9,260","9,110",0,0,0,0,"1,000",92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1453,KB 레버리지 KRX 2차전지 K-뉴딜 ETN,"9,230",115,-1.23%,0,"4,123",38,"8,449","9,240","9,295","9,035","9,220","9,230","21,936","246,420","1,000",92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1454,메리츠 은 선물 ETN(H),"9,205",430,-4.46%,0,40,0,"1,002","9,215","9,215","9,205","9,245","9,250","5,990","30,000","1,000",92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1455,크라운해태홀딩스우,"15,300",50,+0.33%,500,"1,125",17,"1,568","15,300","15,300","15,100","15,250","15,300","2,030",882,601,92,N/A,N/A,N/A,N/A,N/A,"1,415",N/A,N/A,N/A,1.24,10.81,N/A,N/A,0.78,N/A
1456,신한 코스피 콘도르 6/10% 콜 2204-01 ETN,"9,190",5,+0.05%,0,55,0,0,"9,190","9,190","9,190","9,190","9,195",118,"4,945","1,000",92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1457,삼성 KRX BBIG K-뉴딜 ETN,"9,135",35,-0.38%,0,11,0,39,"9,160","9,160","9,135","9,170","9,195","1,336","80,000","1,000",91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1458,KINDEX 스마트하이베타,"15,190",45,+0.30%,0,20,0,20,"15,080","15,190","15,080","15,135","15,215","10,108","10,108",600,91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1459,KOSEF 국고채10년레버리지,"129,750",810,-0.62%,0,25,3,667,"130,010","130,010","129,655","129,750","129,860","2,508","2,499",70,91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1460,마이다스 200커버드콜5%OTM,"15,095",0,0.00%,0,0,0,0,"15,095","15,095","15,095","15,070","15,120","20,108","20,118",600,91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1461,ARIRANG 글로벌MSCI(합성 H),"17,755",135,-0.75%,0,142,2,135,"17,735","17,830","17,735","17,755","17,830","6,138","4,937",510,91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1462,삼성 인버스 China A50 선물 ETN(H),"9,025",85,-0.93%,0,328,2,188,"9,115","9,140","9,005","9,010","9,025","9,308","59,876","1,000",90,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1463,TRUE 은 선물 ETN,"9,025",0,0.00%,0,0,0,0,"9,025","9,025","9,025","8,775","8,780","1,147","130,000","1,000",90,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1464,삼성 인버스 나스닥 100 ETN(H),"8,995",0,0.00%,0,2,0,59,"8,995","8,995","8,995","8,965","8,975","6,509","100,000","1,000",90,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1465,KINDEX 삼성그룹동일가중,"17,985",15,-0.08%,0,198,3,85,"17,910","17,995","17,910","17,950","18,010","15,211","20,256",500,90,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1466,신한 코스피 콘도르 4/10% 콜 2204-01 ETN,"8,955",15,+0.17%,0,65,0,9,"8,940","8,955","8,940","8,955","8,960",121,"4,944","1,000",90,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1467,TIGER 미국달러선물인버스2X,"8,950",40,-0.44%,0,99,0,163,"8,925","8,950","8,875","8,930","8,950","40,087","19,944","1,000",90,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1468,KOSEF 코스닥150선물레버리지,"7,385",90,+1.23%,0,"4,064",29,"2,752","7,290","7,395","7,210","7,385","7,390","22,466","29,167","1,210",89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.24,N/A,N/A,N/A,N/A,N/A
1469,KINDEX Fn5G플러스,"8,925",70,+0.79%,0,555,4,"3,902","8,845","8,925","8,775","8,905","8,925","30,494","26,732","1,000",89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1470,KINDEX 코스닥(합성),"14,830",105,-0.70%,0,1,0,0,"14,830","14,830","14,830","14,960","15,025","15,166","15,169",600,89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1471,KOSEF 고배당,"9,860",10,+0.10%,0,"1,043",10,"2,311","9,800","9,865","9,785","9,835","9,860","15,079","16,226",900,89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.56,N/A,N/A,N/A,N/A,N/A
1472,깨끗한나라우,"24,050",450,-1.84%,"1,000",989,23,"2,725","24,650","24,650","24,050","24,050","24,100",469,617,366,88,N/A,N/A,N/A,N/A,N/A,527,N/A,N/A,N/A,3.72,45.64,N/A,N/A,4.11,N/A
1473,KINDEX 스마트모멘텀,"17,580",60,+0.34%,0,20,0,184,"17,455","17,580","17,455","17,515","17,600","15,057","8,000",500,88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1474,KBSTAR 주식혼합,"43,935",75,+0.17%,0,1,0,1,"43,935","43,935","43,935","43,885","43,965","6,001","5,999",200,88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1475,삼성 항셍테크 ETN(H),"8,780",330,+3.91%,0,27,0,1,"8,625","8,780","8,625","8,765","8,775","5,713","60,000","1,000",88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1476,신한 코스피 월별 양매도 3% 콜 2206-1 ETN,"8,760",0,0.00%,0,0,0,0,"8,760","8,760","8,760","8,770","8,775","5,000","5,000","1,000",88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1477,마이티 코스피100,"31,175",0,0.00%,0,0,0,0,"31,175","31,175","31,175",0,"31,110",0,30,280,87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.03,N/A,N/A,N/A,N/A,N/A
1478,신한 코스피 월별 양매도 5% 콜 2206-1 ETN,"8,710",0,0.00%,0,0,0,0,"8,710","8,710","8,710","8,710","8,715","5,000","5,000","1,000",87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1479,신한 인버스 2X 다우존스지수 선물 ETN(H),"2,165",0,0.00%,0,"14,450",31,"52,661","2,180","2,185","2,165","2,165","2,170","155,111","141,495","4,000",87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1480,KINDEX 멕시코MSCI(합성),"10,825",35,+0.32%,0,"1,391",15,718,"10,655","10,855","10,655","10,725","10,825","2,549","6,661",800,87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1481,KB 인버스 2X S&P 500 선물 ETN,"8,640",0,0.00%,0,0,0,2,"8,640","8,640","8,640","8,705","8,710","8,872","250,000","1,000",86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1482,TIGER 의료기기,"21,520",120,+0.56%,0,"1,127",24,697,"21,425","21,550","21,345","21,525","21,550","12,624","18,673",400,86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1483,KOSEF 릭소글로벌디지털경제MSCI,"10,720",60,+0.56%,0,269,2,88,"10,690","10,815","10,690","10,720","10,805","25,039","25,090",800,86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1484,KTOP 코스피50,"28,515",60,-0.21%,0,113,3,116,"28,410","28,585","28,310","28,570","28,670","6,925","6,988",300,86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.50,N/A,N/A,N/A,N/A,N/A
1485,KB 레버리지 은 선물 ETN(H),"17,090","1,090",-6.00%,0,186,3,0,"17,040","17,090","16,900","17,060","17,065",78,"74,886",500,85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1486,KINDEX 스마트로우볼,"17,050",40,+0.24%,0,20,0,138,"16,950","17,050","16,950","16,995","17,080","15,054","15,092",500,85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1487,미래에셋 인버스 에너지화학 Core5 ETN,"4,260",60,+1.43%,0,599,2,26,"4,205","4,260","4,200","4,265","4,290","4,736","20,000","2,000",85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1488,ARIRANG 심천차이넥스트(합성),"14,125",55,+0.39%,0,"2,084",29,"1,874","13,975","14,125","13,805","14,125","14,150","4,152","7,969",600,85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1489,KBSTAR 헬스케어,"16,920",110,+0.65%,0,503,8,"3,691","16,810","16,920","16,780","16,870","16,920","25,050","25,263",500,85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1490,KB 레버리지 KRX BBIG K-뉴딜 ETN,"8,450",95,+1.14%,0,485,4,"1,057","8,380","8,450","8,240","8,440","8,450","2,419","249,766","1,000",84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1491,TIGER 일본엔선물,"10,545",5,-0.05%,0,57,0,"4,210","10,560","10,560","10,525","10,545","10,555","11,701","17,666",800,84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1492,KODEX Fn Top10동일가중,"9,365",40,+0.43%,0,"8,969",83,"30,115","9,350","9,400","9,255","9,360","9,375","42,320","20,975",900,84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1493,하나 레버리지 KRX BBIG K-뉴딜 ETN,"8,380",5,+0.06%,0,42,0,"1,271","8,375","8,380","8,315","8,315","8,380","5,007","9,965","1,000",84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1494,TIGER 우선주,"13,910",35,-0.25%,0,839,11,619,"14,005","14,005","13,910","13,905","13,910","25,176","29,608",600,83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1495,TIGER 코스피중형주,"18,515",5,-0.03%,0,131,2,"1,114","18,435","18,525","18,435","18,440","18,505","35,054","23,263",450,83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.11,N/A,N/A,N/A,N/A,N/A
1496,삼성 레버리지 KRX BBIG K-뉴딜 ETN,"8,330",40,-0.48%,0,469,3,443,"8,345","8,385","8,265","8,365","8,410","2,114","80,000","1,000",83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1497,신한 인버스 Russell 2000 ETN,"8,320",35,+0.42%,0,139,1,121,"8,355","8,360","8,320","8,325","8,330","11,901","59,962","1,000",83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1498,하이트진로홀딩스우,"17,600",100,-0.56%,"5,000","1,004",17,844,"17,750","17,750","17,500","17,600","17,650","1,760",332,471,83,N/A,N/A,N/A,N/A,N/A,"2,419",N/A,N/A,N/A,1.60,7.28,N/A,N/A,0.76,N/A
1499,KBSTAR 차이나HSCEI(H),"10,275",165,+1.63%,0,"6,892",70,"12,008","10,080","10,275","10,080","10,225","10,275","5,194","5,317",800,82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1500,대신 아연선물 ETN(H),"11,715",105,+0.90%,0,25,0,4,"11,665","11,715","11,665","11,695","11,700",793,"100,005",700,82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1501,ARIRANG KS모멘텀가중TR,"16,355",100,+0.62%,0,21,0,"1,255","16,265","16,365","16,220","16,305","16,355","25,224","20,048",500,82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1502,KBSTAR 미국고정배당우선증권ICE TR,"10,885",50,+0.46%,0,"10,011",108,"1,601","10,835","10,890","10,835","10,880","10,885","10,704","12,860",750,82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1503,ARIRANG KS로우사이즈가중TR,"18,030",135,+0.75%,0,21,0,892,"17,945","18,030","17,885","17,965","18,030","25,054","20,037",450,81,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1504,KODEX MSCI모멘텀,"13,475",120,-0.88%,0,6,0,3,"13,510","13,510","13,475","13,495","13,540","30,000","24,995",600,81,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1505,삼성 HSCEI ETN(H),"8,075",90,+1.13%,0,"1,936",15,"4,399","7,950","8,110","7,950","8,085","8,095","6,516","60,001","1,000",81,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1506,유유제약2우B,"24,650",250,+1.02%,"1,000","1,941",47,515,"24,650","24,650","24,350","24,350","24,650","1,067","2,822",326,80,N/A,N/A,N/A,N/A,N/A,18,N/A,N/A,N/A,0.04,"1,369.44",N/A,N/A,3.68,N/A
